"Subject" "Activity"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_DOWNSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "WALKING_UPSTAIRS"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "STANDING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "SITTING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "LAYING"
20 "WALKING"
20 "WALKING"
20 "WALKING"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "1"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "3"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
20 "2"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "5"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "4"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "6"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "1"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "3"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
24 "2"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "STANDING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "SITTING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "LAYING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "WALKING"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "WALKING_UPSTAIRS"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
1 "3"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "STANDING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "SITTING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "LAYING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "WALKING"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "3"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
3 "WALKING_UPSTAIRS"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "STANDING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "SITTING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "LAYING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "WALKING"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
5 "3"
